term_original,term_norm,best_domain,top_score,second_score,margin,cluster_id,cluster_confidence,cluster_label
loud heartbeat,loud heartbeat,cardiovascular_symptoms,0.6705929,0.51057875,0.16001415,-1,0.0,noise
chest/heart,chest/heart,cardiovascular_symptoms,0.6720051,0.5125238,0.15948135,-1,0.0,noise
Cardiomyopathy,cardiomyopathy,cardiovascular_symptoms,0.5608711,0.40189826,0.15897286,-1,0.0,noise
Racing heart rate,racing heart rate,cardiovascular_symptoms,0.5398748,0.381738,0.15813679,-1,0.0,noise
Strong heartbeat,strong heartbeat,cardiovascular_symptoms,0.6792739,0.5214612,0.15781271,-1,0.0,noise
Heart Rate,heart rate,cardiovascular_symptoms,0.5412898,0.38455936,0.15673044,-1,0.0,noise
heart paplpitations,heart paplpitations,cardiovascular_symptoms,0.5510204,0.39446715,0.15655324,-1,0.0,noise
woozy tachycardia ,woozy tachycardia,cardiovascular_symptoms,0.6779471,0.52144367,0.15650344,-1,0.0,noise
Aware of Heartbeat,aware of heartbeat,cardiovascular_symptoms,0.5529648,0.39787918,0.15508562,-1,0.0,noise
Racing/strong heartbeat,racing/strong heartbeat,cardiovascular_symptoms,0.65581834,0.502983,0.15283537,-1,0.0,noise
Heart pain or racing,heart pain or racing,cardiovascular_symptoms,0.68549144,0.53394383,0.15154761,-1,0.0,noise
ectopic heartbeat,ectopic heartbeat,cardiovascular_symptoms,0.4866627,0.33600712,0.15065557,-1,0.0,noise
Heart Skipping Beat,heart skipping beat,cardiovascular_symptoms,0.5920367,0.44333664,0.14870009,-1,0.0,noise
heart palpatations ,heart palpatations,cardiovascular_symptoms,0.6569799,0.50916076,0.14781916,-1,0.0,noise
Cardiac Symptoms ,cardiac symptoms,cardiovascular_symptoms,0.5260406,0.37825382,0.1477868,-1,0.0,noise
heartbeat in ear,heartbeat in ear,cardiovascular_symptoms,0.54098535,0.39322552,0.14775982,-1,0.0,noise
cardiovascular,cardiovascular,cardiovascular_symptoms,0.6022669,0.4545433,0.14772362,-1,0.0,noise
heart ,heart,cardiovascular_symptoms,0.6947301,0.54730994,0.14742017,-1,0.0,noise
feel pulse,feel pulse,cardiovascular_symptoms,0.63949955,0.49263853,0.14686102,-1,0.0,noise
heartbeats in ears,heartbeats in ears,cardiovascular_symptoms,0.5404941,0.3938732,0.14662087,-1,0.0,noise
visible heart beat,visible heart beat,cardiovascular_symptoms,0.5966275,0.45100015,0.14562732,-1,0.0,noise
Tachycardia/palpitations,tachycardia/palpitations,cardiovascular_symptoms,0.6427531,0.49830422,0.1444489,-1,0.0,noise
Fast Heart w/blacking vision,fast heart w/blacking vision,cardiovascular_symptoms,0.58929646,0.44724435,0.14205211,-1,0.0,noise
Chest/heart pain,chest/heart pain,cardiovascular_symptoms,0.67708325,0.53595287,0.14113039,-1,0.0,noise
heartbeat above 80,heartbeat above 80,cardiovascular_symptoms,0.52070385,0.38166583,0.13903803,-1,0.0,noise
heart beating hard,heart beating hard,cardiovascular_symptoms,0.66927576,0.5302603,0.13901544,-1,0.0,noise
Irregular heart,irregular heart,cardiovascular_symptoms,0.59431875,0.4555733,0.13874546,-1,0.0,noise
Rapid Pulse,rapid pulse,cardiovascular_symptoms,0.5605134,0.42228228,0.1382311,-1,0.0,noise
Heart vibration,heart vibration,cardiovascular_symptoms,0.5698786,0.43166655,0.13821203,-1,0.0,noise
heart arrythmia,heart arrythmia,cardiovascular_symptoms,0.47712988,0.33998537,0.1371445,-1,0.0,noise
high pulse,high pulse,cardiovascular_symptoms,0.60132986,0.46496275,0.13636711,-1,0.0,noise
heart burn,heart burn,cardiovascular_symptoms,0.63367057,0.49749267,0.1361779,-1,0.0,noise
 fast-heart rate,fast-heart rate,cardiovascular_symptoms,0.54558146,0.40984803,0.13573343,-1,0.0,noise
heart beat in right ear,heart beat in right ear,cardiovascular_symptoms,0.53427637,0.39937255,0.13490382,-1,0.0,noise
heart murmur,heart murmur,cardiovascular_symptoms,0.5574815,0.4228124,0.13466913,-1,0.0,noise
Dilated cardiomyopathy,dilated cardiomyopathy,cardiovascular_symptoms,0.45545304,0.32089055,0.13456249,-1,0.0,noise
Myocardial ischemia,myocardial ischemia,cardiovascular_symptoms,0.4549638,0.32049015,0.13447365,-1,0.0,noise
Ectopic heartbeats,ectopic heartbeats,cardiovascular_symptoms,0.456813,0.32327262,0.13354039,-1,0.0,noise
coronary artery spasm,coronary artery spasm,cardiovascular_symptoms,0.47815362,0.3462801,0.13187352,-1,0.0,noise
chest pain/similer to heart burn ,chest pain/similer to heart burn,cardiovascular_symptoms,0.5972799,0.46632367,0.13095623,-1,0.0,noise
heart heaviness,heart heaviness,cardiovascular_symptoms,0.565732,0.4353029,0.13042909,-1,0.0,noise
pounding pulse,pounding pulse,cardiovascular_symptoms,0.63203037,0.50160146,0.13042891,-1,0.0,noise
Premature Heart Beat ,premature heart beat,cardiovascular_symptoms,0.5879966,0.45927978,0.12871683,-1,0.0,noise
irregular heart beat,irregular heart beat,cardiovascular_symptoms,0.570676,0.44211268,0.12856334,-1,0.0,noise
Fast Heart Rate,fast heart rate,cardiovascular_symptoms,0.5400539,0.41204393,0.12800997,-1,0.0,noise
chest rattle,chest rattle,cardiovascular_symptoms,0.6458094,0.51922655,0.12658286,-1,0.0,noise
Skipped heartbeats,skipped heartbeats,cardiovascular_symptoms,0.6005919,0.47428495,0.12630695,-1,0.0,noise
slow heartrate,slow heartrate,cardiovascular_symptoms,0.5884222,0.46278468,0.1256375,-1,0.0,noise
Strange Palpitations ,strange palpitations,cardiovascular_symptoms,0.63140744,0.5061539,0.12525356,-1,0.0,noise
flaring chest,flaring chest,cardiovascular_symptoms,0.6115837,0.4870001,0.1245836,-1,0.0,noise
super lenticular tachycardia ,super lenticular tachycardia,cardiovascular_symptoms,0.52246326,0.39800966,0.124453604,-1,0.0,noise
jumpy heartbeat,jumpy heartbeat,cardiovascular_symptoms,0.64183736,0.5181176,0.12371975,-1,0.0,noise
Broken heart syndrome,broken heart syndrome,cardiovascular_symptoms,0.52370435,0.40001073,0.123693615,-1,0.0,noise
Arythmia,arythmia,cardiovascular_symptoms,0.6028416,0.47935516,0.12348646,-1,0.0,noise
nerocardiogenic syncope,nerocardiogenic syncope,cardiovascular_symptoms,0.5563768,0.4329301,0.1234467,-1,0.0,noise
heart fail,heart fail,cardiovascular_symptoms,0.580391,0.45715576,0.123235226,-1,0.0,noise
Taquicardia,taquicardia,cardiovascular_symptoms,0.6175612,0.49496293,0.12259829,-1,0.0,noise
arythmias,arythmias,cardiovascular_symptoms,0.5871258,0.46693993,0.12018585,-1,0.0,noise
Heart Attack Feeling,heart attack feeling,cardiovascular_symptoms,0.6671463,0.5480402,0.119106114,-1,0.0,noise
Heart murmurs,heart murmurs,cardiovascular_symptoms,0.5985874,0.47958255,0.119004846,-1,0.0,noise
icreased heartrate,icreased heartrate,cardiovascular_symptoms,0.5685999,0.45133668,0.1172632,-1,0.0,noise
Heart failure,heart failure,cardiovascular_symptoms,0.5984669,0.48123276,0.11723411,-1,0.0,noise
Syncope or Pre-Syncope,syncope or pre-syncope,cardiovascular_symptoms,0.45765442,0.3407489,0.11690551,-1,0.0,noise
'heartmurmur',heartmurmur,cardiovascular_symptoms,0.46769077,0.35161775,0.11607301,-1,0.0,noise
tacacardia,tacacardia,cardiovascular_symptoms,0.61941016,0.50415796,0.1152522,-1,0.0,noise
right side heart burn,right side heart burn,cardiovascular_symptoms,0.52109116,0.40587842,0.11521274,-1,0.0,noise
Heart rhythm or FOC irregular,heart rhythm or foc irregular,cardiovascular_symptoms,0.5123526,0.39848047,0.11387211,-1,0.0,noise
weighted down chest feeling ,weighted down chest feeling,cardiovascular_symptoms,0.5661323,0.4523332,0.113799095,-1,0.0,noise
hard pulse,hard pulse,cardiovascular_symptoms,0.5730542,0.45927098,0.11378321,-1,0.0,noise
High heart rate,high heart rate,cardiovascular_symptoms,0.5470401,0.43343756,0.11360255,-1,0.0,noise
Heart pain/pounding/rate,heart pain/pounding/rate,cardiovascular_symptoms,0.55903274,0.4458474,0.113185346,-1,0.0,noise
Pericardial effusion,pericardial effusion,cardiovascular_symptoms,0.4869274,0.37413636,0.11279103,-1,0.0,noise
(pre)syncope,pre)syncope,cardiovascular_symptoms,0.5479596,0.43563688,0.11232275,-1,0.0,noise
weak heart,weak heart,cardiovascular_symptoms,0.65577805,0.543823,0.11195505,-1,0.0,noise
Syncope,syncope,cardiovascular_symptoms,0.6523464,0.5407594,0.11158699,-1,0.0,noise
Cloud chest and arms aura,cloud chest and arms aura,cardiovascular_symptoms,0.4627974,0.35141182,0.111385584,-1,0.0,noise
fluctuating heart,fluctuating heart,cardiovascular_symptoms,0.56642795,0.45534104,0.111086905,-1,0.0,noise
Near syncope,near syncope,cardiovascular_symptoms,0.5963582,0.4853843,0.110973895,-1,0.0,noise
Postorthostatic Tachycardia Syndrome,postorthostatic tachycardia syndrome,cardiovascular_symptoms,0.5160747,0.40686697,0.10920775,-1,0.0,noise
high BP ,high bp,cardiovascular_symptoms,0.5256349,0.41729283,0.10834205,-1,0.0,noise
chest dysphoria,chest dysphoria,cardiovascular_symptoms,0.6325168,0.52424085,0.10827595,-1,0.0,noise
Arrhythmia,arrhythmia,cardiovascular_symptoms,0.6107717,0.50256515,0.10820657,-1,0.0,noise
pre syncope,pre syncope,cardiovascular_symptoms,0.5320411,0.42403677,0.1080043,-1,0.0,noise
tender chest,tender chest,cardiovascular_symptoms,0.6259271,0.5184481,0.107478976,-1,0.0,noise
Heart skipping beats,heart skipping beats,cardiovascular_symptoms,0.56018066,0.45318526,0.106995404,-1,0.0,noise
Heart Issues,heart issues,cardiovascular_symptoms,0.66029334,0.55330884,0.106984496,-1,0.0,noise
Heart attack feelings,heart attack feelings,cardiovascular_symptoms,0.625106,0.51947755,0.10562843,-1,0.0,noise
heart feels fatigued,heart feels fatigued,cardiovascular_symptoms,0.60992515,0.5043835,0.10554165,-1,0.0,noise
tachacardia,tachacardia,cardiovascular_symptoms,0.63254154,0.52918684,0.10335469,-1,0.0,noise
Heart Palpitations w/Dizziness ,heart palpitations w/dizziness,cardiovascular_symptoms,0.66071725,0.5573807,0.10333657,-1,0.0,noise
Irregular heartbeat,irregular heartbeat,cardiovascular_symptoms,0.61021817,0.50838983,0.10182834,-1,0.0,noise
heart racing with minimal exertion,heart racing with minimal exertion,cardiovascular_symptoms,0.5534352,0.45195314,0.10148206,-1,0.0,noise
"Chest Pain, Heart Area","chest pain, heart area",cardiovascular_symptoms,0.6109079,0.51013136,0.10077655,-1,0.0,noise
Uncomfortable heart,uncomfortable heart,cardiovascular_symptoms,0.7250128,0.6242974,0.1007154,-1,0.0,noise
change in heartrate,change in heartrate,cardiovascular_symptoms,0.4791756,0.37898457,0.10019103,-1,0.0,noise
Irregular heartbeats ,irregular heartbeats,cardiovascular_symptoms,0.60030544,0.5001884,0.10011703,-1,0.0,noise
eptopic heartbeat ,eptopic heartbeat,cardiovascular_symptoms,0.49137905,0.39128578,0.100093275,-1,0.0,noise
heavy chest,heavy chest,cardiovascular_symptoms,0.64459157,0.5448612,0.09973037,-1,0.0,noise
low pulse,low pulse,cardiovascular_symptoms,0.5466575,0.44720694,0.09945056,-1,0.0,noise
Lightness in chest,lightness in chest,cardiovascular_symptoms,0.51252806,0.41336966,0.099158406,-1,0.0,noise
tachicardia,tachicardia,cardiovascular_symptoms,0.62352407,0.5244309,0.0990932,-1,0.0,noise
Chest pain - right,chest pain - right,cardiovascular_symptoms,0.6720419,0.5743768,0.09766507,-1,0.0,noise
Accelerated heart rate,accelerated heart rate,cardiovascular_symptoms,0.46084464,0.36323494,0.0976097,-1,0.0,noise
Increased Heart rate,increased heart rate,cardiovascular_symptoms,0.5000196,0.4026444,0.097375214,-1,0.0,noise
Rapid heart rate,rapid heart rate,cardiovascular_symptoms,0.5526305,0.45549372,0.097136766,-1,0.0,noise
Pinpoint chest pain,pinpoint chest pain,cardiovascular_symptoms,0.61041963,0.5134897,0.09692991,-1,0.0,noise
Enlarged heart,enlarged heart,cardiovascular_symptoms,0.51235664,0.41634923,0.09600741,-1,0.0,noise
heart thumping,heart thumping,cardiovascular_symptoms,0.6174576,0.5215672,0.0958904,-1,0.0,noise
Irregular Heartbeat / Tachycardia,irregular heartbeat / tachycardia,cardiovascular_symptoms,0.5747553,0.47890282,0.095852494,-1,0.0,noise
Myocarditis,myocarditis,cardiovascular_symptoms,0.57159066,0.47620124,0.095389426,-1,0.0,noise
Neurocardiogenic Syncope,neurocardiogenic syncope,cardiovascular_symptoms,0.63313675,0.5388592,0.09427756,-1,0.0,noise
Chest pain,chest pain,cardiovascular_symptoms,0.6993956,0.60651445,0.09288114,-1,0.0,noise
chest ,chest,cardiovascular_symptoms,0.64741087,0.5548939,0.09251696,-1,0.0,noise
Bad Tachycardia,bad tachycardia,cardiovascular_symptoms,0.59854305,0.5066007,0.09194237,-1,0.0,noise
abnormal heart rate,abnormal heart rate,cardiovascular_symptoms,0.5633755,0.47159773,0.09177774,-1,0.0,noise
Ectopic beats ,ectopic beats,cardiovascular_symptoms,0.46849492,0.37715703,0.09133789,-1,0.0,noise
low bp,low bp,cardiovascular_symptoms,0.5156448,0.42487788,0.09076691,-1,0.0,noise
Rapid heatbeat,rapid heatbeat,cardiovascular_symptoms,0.4696394,0.37961245,0.090026945,-1,0.0,noise
Heart disease,heart disease,cardiovascular_symptoms,0.57077956,0.4812296,0.08954996,-1,0.0,noise
Angina,angina,cardiovascular_symptoms,0.4872962,0.3983488,0.088947386,-1,0.0,noise
chest spasm,chest spasm,cardiovascular_symptoms,0.6544442,0.5656751,0.08876914,-1,0.0,noise
POTS: Palpitations,pots: palpitations,cardiovascular_symptoms,0.5367595,0.44938803,0.08737147,-1,0.0,noise
ear pulse,ear pulse,cardiovascular_symptoms,0.5143489,0.42726523,0.0870837,-1,0.0,noise
Pericarditis,pericarditis,cardiovascular_symptoms,0.5255985,0.4388861,0.08671242,-1,0.0,noise
elvated heart rate,elvated heart rate,cardiovascular_symptoms,0.51447487,0.42807776,0.08639711,-1,0.0,noise
burning chest,burning chest,cardiovascular_symptoms,0.5911774,0.504944,0.08623338,-1,0.0,noise
Night Palpitations,night palpitations,cardiovascular_symptoms,0.5696988,0.4835462,0.08615261,-1,0.0,noise
heart stopping sensation,heart stopping sensation,cardiovascular_symptoms,0.5568169,0.47075123,0.08606565,-1,0.0,noise
chest redness,chest redness,cardiovascular_symptoms,0.616992,0.53150547,0.08548653,-1,0.0,noise
Paroxysmal Supraventricular Tachycardia,paroxysmal supraventricular tachycardia,cardiovascular_symptoms,0.509094,0.42415425,0.08493975,-1,0.0,noise
cardiac issues,cardiac issues,cardiovascular_symptoms,0.5746422,0.4900602,0.08458197,-1,0.0,noise
Erratic Heartbeat,erratic heartbeat,cardiovascular_symptoms,0.60593677,0.52207553,0.08386123,-1,0.0,noise
Supraventricular Tachycardia,supraventricular tachycardia,cardiovascular_symptoms,0.5053868,0.42183268,0.08355415,-1,0.0,noise
cranky heart,cranky heart,cardiovascular_symptoms,0.60977167,0.52660453,0.083167136,-1,0.0,noise
fast resting heart beat ,fast resting heart beat,cardiovascular_symptoms,0.5449432,0.4627096,0.08223361,-1,0.0,noise
Increased heartrate,increased heartrate,cardiovascular_symptoms,0.55838966,0.47724253,0.081147134,-1,0.0,noise
innapropriate tachycardia,innapropriate tachycardia,cardiovascular_symptoms,0.54392415,0.4636423,0.08028185,-1,0.0,noise
perceived tachycardia,perceived tachycardia,cardiovascular_symptoms,0.5889554,0.50931525,0.07964015,-1,0.0,noise
Spiky heart rate,spiky heart rate,cardiovascular_symptoms,0.5113903,0.43254477,0.07884556,-1,0.0,noise
SP chest,sp chest,cardiovascular_symptoms,0.5040206,0.42561316,0.07840741,-1,0.0,noise
Heart valve disease,heart valve disease,cardiovascular_symptoms,0.49414802,0.41588765,0.07826036,-1,0.0,noise
Heartbeat tinnitus,heartbeat tinnitus,cardiovascular_symptoms,0.5435537,0.46544892,0.078104794,-1,0.0,noise
slow heart rate,slow heart rate,cardiovascular_symptoms,0.51830894,0.44084984,0.0774591,-1,0.0,noise
Chest burn,chest burn,cardiovascular_symptoms,0.6025274,0.5256996,0.076827765,-1,0.0,noise
supraventricular tacycardia,supraventricular tacycardia,cardiovascular_symptoms,0.46769023,0.39096355,0.076726675,-1,0.0,noise
pulse in abdomen,pulse in abdomen,cardiovascular_symptoms,0.49552512,0.41993847,0.07558665,-1,0.0,noise
neuro cardiogenic syncope,neuro cardiogenic syncope,cardiovascular_symptoms,0.61729753,0.5428026,0.07449496,-1,0.0,noise
Chest pain - left,chest pain - left,cardiovascular_symptoms,0.6137829,0.5393293,0.07445359,-1,0.0,noise
pre-syncope ,pre-syncope,cardiovascular_symptoms,0.5172299,0.4431668,0.07406312,-1,0.0,noise
Atypical chest pain,atypical chest pain,cardiovascular_symptoms,0.6311821,0.55715895,0.07402313,-1,0.0,noise
inappropriate sinus tachycardia ,inappropriate sinus tachycardia,cardiovascular_symptoms,0.5035268,0.42976508,0.07376173,-1,0.0,noise
chest pain/stab,chest pain/stab,cardiovascular_symptoms,0.6080158,0.5366576,0.071358204,-1,0.0,noise
chest pain middle,chest pain middle,cardiovascular_symptoms,0.6175909,0.54668164,0.07090926,-1,0.0,noise
muscle spasm in chest,muscle spasm in chest,cardiovascular_symptoms,0.50389904,0.43312562,0.07077342,-1,0.0,noise
That Sudden Left Heart Pain,that sudden left heart pain,cardiovascular_symptoms,0.61368513,0.543651,0.07003415,-1,0.0,noise
heartache ,heartache,cardiovascular_symptoms,0.6088567,0.5400002,0.06885648,-1,0.0,noise
Chest pains,chest pains,cardiovascular_symptoms,0.604903,0.5362189,0.0686841,-1,0.0,noise
"chest pain, other","chest pain, other",cardiovascular_symptoms,0.66502213,0.5967017,0.06832045,-1,0.0,noise
Chest heavyness ,chest heavyness,cardiovascular_symptoms,0.6603112,0.5923842,0.067927,-1,0.0,noise
Night time palpitations,night time palpitations,cardiovascular_symptoms,0.54197043,0.47541547,0.06655496,-1,0.0,noise
Sinus tachycardia,sinus tachycardia,cardiovascular_symptoms,0.51932114,0.45305872,0.066262424,-1,0.0,noise
"chest pain,  spasms ","chest pain, spasms",cardiovascular_symptoms,0.5854171,0.51972085,0.06569624,-1,0.0,noise
Irregular Heartrate,irregular heartrate,cardiovascular_symptoms,0.60050637,0.53488696,0.06561941,-1,0.0,noise
high heart beat in motion,high heart beat in motion,cardiovascular_symptoms,0.5900723,0.5249815,0.065090775,-1,0.0,noise
chest popping,chest popping,cardiovascular_symptoms,0.58240163,0.5177173,0.06468433,-1,0.0,noise
POTS tachycardia,pots tachycardia,cardiovascular_symptoms,0.55754,0.49376565,0.06377435,-1,0.0,noise
Tired in chest,tired in chest,cardiovascular_symptoms,0.6806568,0.6170913,0.06356549,-1,0.0,noise
Congestive Heart Failure,congestive heart failure,cardiovascular_symptoms,0.49051797,0.42704847,0.0634695,-1,0.0,noise
Heart Pain,heart pain,cardiovascular_symptoms,0.7016609,0.6387273,0.062933564,-1,0.0,noise
chest burning,chest burning,cardiovascular_symptoms,0.6441655,0.58171606,0.062449455,-1,0.0,noise
chest paining ,chest paining,cardiovascular_symptoms,0.70927644,0.6468277,0.06244874,-1,0.0,noise
Sudden cardiac arrest,sudden cardiac arrest,cardiovascular_symptoms,0.5057952,0.44359544,0.06219974,-1,0.0,noise
out of sync,out of sync,cardiovascular_symptoms,0.47269744,0.41119733,0.061500102,-1,0.0,noise
hypertension,hypertension,cardiovascular_symptoms,0.47378618,0.41257077,0.0612154,-1,0.0,noise
right chest pain,right chest pain,cardiovascular_symptoms,0.6012274,0.54049766,0.060729742,-1,0.0,noise
AFib,afib,cardiovascular_symptoms,0.5728769,0.51223505,0.060641825,-1,0.0,noise
"Chest pain, burning ","chest pain, burning",cardiovascular_symptoms,0.6137962,0.55328095,0.060515225,-1,0.0,noise
Chest pain general,chest pain general,cardiovascular_symptoms,0.60536534,0.54587346,0.059491873,-1,0.0,noise
tachycardia surges,tachycardia surges,cardiovascular_symptoms,0.5145503,0.45540643,0.0591439,-1,0.0,noise
chest pain (right) ,chest pain (right,cardiovascular_symptoms,0.6686677,0.6104295,0.05823815,-1,0.0,noise
iconsistant heart rates,iconsistant heart rates,cardiovascular_symptoms,0.48452914,0.42685127,0.057677865,-1,0.0,noise
Chest Palpatations,chest palpatations,cardiovascular_symptoms,0.6136984,0.55662537,0.057073057,-1,0.0,noise
left chest pain,left chest pain,cardiovascular_symptoms,0.56192887,0.50539297,0.0565359,-1,0.0,noise
chest conjestion,chest conjestion,cardiovascular_symptoms,0.58166546,0.5256226,0.05604285,-1,0.0,noise
sore chest,sore chest,cardiovascular_symptoms,0.652617,0.5972407,0.05537629,-1,0.0,noise
Severe Chest Pain,severe chest pain,cardiovascular_symptoms,0.5805503,0.52530044,0.05524987,-1,0.0,noise
