term_original,term_norm,best_domain,top_score,second_score,margin,cluster_id,cluster_confidence,cluster_label
Jameson,jameson,food_alcohol,0.610093,0.498392,0.11170101,-1,0.0,noise
alcohol with sugar,alcohol with sugar,food_alcohol,0.64123356,0.52964747,0.111586094,-1,0.0,noise
rum punch,rum punch,food_alcohol,0.5949543,0.48370534,0.11124897,-1,0.0,noise
1 shot tequila especial,1 shot tequila especial,food_alcohol,0.49907443,0.38786042,0.11121401,-1,0.0,noise
pink champagne x1 glass,pink champagne x1 glass,food_alcohol,0.48068407,0.37018734,0.11049673,-1,0.0,noise
Christmas ale,christmas ale,food_alcohol,0.6467084,0.5373715,0.10933691,-1,0.0,noise
martini,martini,food_alcohol,0.62820965,0.51986766,0.10834199,-1,0.0,noise
vodka cooler,vodka cooler,food_alcohol,0.61016977,0.50300765,0.10716212,-1,0.0,noise
"Vinegar, red wine","vinegar, red wine",food_alcohol,0.6921299,0.58590347,0.106226444,-1,0.0,noise
glass of Ginger beer,glass of ginger beer,food_alcohol,0.60456485,0.49841756,0.10614729,-1,0.0,noise
red wine vinegarette,red wine vinegarette,food_alcohol,0.6218487,0.51648265,0.10536605,-1,0.0,noise
strawberry lambic beer,strawberry lambic beer,food_alcohol,0.62039244,0.51800466,0.102387786,-1,0.0,noise
Virgils Root Beer,virgils root beer,food_alcohol,0.45268416,0.3509826,0.10170156,-1,0.0,noise
cocktailsaus,cocktailsaus,food_alcohol,0.60416526,0.5025786,0.10158664,-1,0.0,noise
raspberry vodka,raspberry vodka,food_alcohol,0.6670283,0.5654912,0.10153711,-1,0.0,noise
hop beer,hop beer,food_alcohol,0.65356964,0.55285573,0.10071391,-1,0.0,noise
bud light,bud light,food_alcohol,0.50710994,0.4074723,0.09963763,-1,0.0,noise
3 gin&tonics,3 gin&tonics,food_alcohol,0.4780633,0.37929285,0.09877044,-1,0.0,noise
rum x1,rum x1,food_alcohol,0.47042203,0.37266013,0.0977619,-1,0.0,noise
champagne x4,champagne x4,food_alcohol,0.5462669,0.44880685,0.09746006,-1,0.0,noise
penne vodka,penne vodka,food_alcohol,0.600142,0.5037667,0.09637529,-1,0.0,noise
"Beverages, Cocktail mix, non-alcoholic, concentrated, frozen","beverages, cocktail mix, non-alcoholic, concentrated, frozen",food_alcohol,0.57125956,0.47544175,0.095817804,-1,0.0,noise
savignon blanc,savignon blanc,food_alcohol,0.5540168,0.45876086,0.09525597,-1,0.0,noise
beer x.5,beer x.5,food_alcohol,0.57758313,0.48239842,0.09518471,-1,0.0,noise
4 gin and tonic,4 gin and tonic,food_alcohol,0.54637563,0.4512177,0.09515792,-1,0.0,noise
pinot noir,pinot noir,food_alcohol,0.57540256,0.48052663,0.09487593,-1,0.0,noise
sauvignon blanc,sauvignon blanc,food_alcohol,0.54310906,0.44876134,0.094347715,-1,0.0,noise
Orgas. Cider - small glass,orgas. cider - small glass,food_alcohol,0.4681312,0.37441796,0.093713254,-1,0.0,noise
beer x2,beer x2,food_alcohol,0.6018468,0.508828,0.09301883,-1,0.0,noise
raspberry lambic beer,raspberry lambic beer,food_alcohol,0.5401934,0.44734132,0.092852056,-1,0.0,noise
Red wine with eve meal ,red wine with eve meal,food_alcohol,0.5416008,0.44887847,0.09272236,-1,0.0,noise
cranberry wine,cranberry wine,food_alcohol,0.5533072,0.46066758,0.092639595,-1,0.0,noise
"alcohol free pineapple, ",alcohol free pineapple,food_alcohol,0.5614102,0.4687922,0.09261799,-1,0.0,noise
ipa,ipa,food_alcohol,0.60440457,0.5119146,0.09248996,-1,0.0,noise
Red wine Cake ,red wine cake,food_alcohol,0.61948955,0.527726,0.091763556,-1,0.0,noise
stout,stout,food_alcohol,0.6319356,0.5402348,0.09170079,-1,0.0,noise
Plum wine,plum wine,food_alcohol,0.59428173,0.50367,0.090611756,-1,0.0,noise
red wine vinegar,red wine vinegar,food_alcohol,0.60870975,0.51942456,0.089285195,-1,0.0,noise
cocktail croissant,cocktail croissant,food_alcohol,0.52732086,0.43911988,0.08820099,-1,0.0,noise
mead,mead,food_alcohol,0.63604414,0.54792476,0.08811939,-1,0.0,noise
wine shiraz,wine shiraz,food_alcohol,0.6059097,0.5179337,0.08797598,-1,0.0,noise
Glass,glass,food_alcohol,0.571473,0.48438174,0.08709127,-1,0.0,noise
half a bottle of Ginger Beer,half a bottle of ginger beer,food_alcohol,0.5551148,0.46810293,0.08701187,-1,0.0,noise
gin and tonic last night,gin and tonic last night,food_alcohol,0.5438657,0.45692956,0.086936116,-1,0.0,noise
gin and tonic sorbet,gin and tonic sorbet,food_alcohol,0.48625833,0.4000438,0.08621454,-1,0.0,noise
white wine vinegar,white wine vinegar,food_alcohol,0.59030974,0.50414014,0.0861696,-1,0.0,noise
gin and tonic,gin and tonic,food_alcohol,0.60323054,0.5171286,0.08610195,-1,0.0,noise
Lindauer wine,lindauer wine,food_alcohol,0.5852814,0.4997465,0.08553487,-1,0.0,noise
vodka and cranberry,vodka and cranberry,food_alcohol,0.6206355,0.5361184,0.08451712,-1,0.0,noise
champagne x1,champagne x1,food_alcohol,0.51277137,0.42865327,0.0841181,-1,0.0,noise
glass and a half of ,glass and a half of,food_alcohol,0.47769952,0.39394873,0.083750784,-1,0.0,noise
cheerwine,cheerwine,food_alcohol,0.5644275,0.4810737,0.08335379,-1,0.0,noise
pizza beer,pizza beer,food_alcohol,0.65327287,0.57030433,0.08296853,-1,0.0,noise
bourbon balls,bourbon balls,food_alcohol,0.58593094,0.5039914,0.08193952,-1,0.0,noise
budlight,budlight,food_alcohol,0.5354919,0.45423257,0.08125931,-1,0.0,noise
1 x bourbon lemonade,1 x bourbon lemonade,food_alcohol,0.49905366,0.41783446,0.0812192,-1,0.0,noise
A&W drink packet,a&w drink packet,food_alcohol,0.59557587,0.51485085,0.080725014,-1,0.0,noise
tequila sunrise,tequila sunrise,food_alcohol,0.53781104,0.4575764,0.08023465,-1,0.0,noise
budweiser,budweiser,food_alcohol,0.6086122,0.528444,0.08016819,-1,0.0,noise
peroni beer,peroni beer,food_alcohol,0.5630158,0.48369735,0.079318464,-1,0.0,noise
japanese beer,japanese beer,food_alcohol,0.62169874,0.5430693,0.078629434,-1,0.0,noise
beer - nitro American stout,beer - nitro american stout,food_alcohol,0.5783848,0.49991253,0.07847229,-1,0.0,noise
hangover ,hangover,food_alcohol,0.55457985,0.4767884,0.07779145,-1,0.0,noise
Hi beer x 3,hi beer x 3,food_alcohol,0.46459323,0.38681215,0.07778108,-1,0.0,noise
bourbon glaze,bourbon glaze,food_alcohol,0.55334115,0.47591454,0.07742661,-1,0.0,noise
gin and lime,gin and lime,food_alcohol,0.62502754,0.54780406,0.07722348,-1,0.0,noise
Lindauer brut wine,lindauer brut wine,food_alcohol,0.54654026,0.4694504,0.077089846,-1,0.0,noise
scotch finger,scotch finger,food_alcohol,0.5315484,0.45469278,0.0768556,-1,0.0,noise
lemon drop martini,lemon drop martini,food_alcohol,0.506692,0.43041724,0.07627475,-1,0.0,noise
margaritas,margaritas,food_alcohol,0.624758,0.5486648,0.0760932,-1,0.0,noise
"Vanilla extract, imitation, no alcohol","vanilla extract, imitation, no alcohol",food_alcohol,0.56558645,0.49050325,0.075083196,-1,0.0,noise
Chocolate liquor,chocolate liquor,food_alcohol,0.7022588,0.6277528,0.074506044,-1,0.0,noise
brandy,brandy,food_alcohol,0.61836463,0.54488975,0.073474884,-1,0.0,noise
cream tequila,cream tequila,food_alcohol,0.6152119,0.5422168,0.072995126,-1,0.0,noise
penne alla vodka,penne alla vodka,food_alcohol,0.54396355,0.4716684,0.07229516,-1,0.0,noise
pale ale,pale ale,food_alcohol,0.6628914,0.59073967,0.07215172,-1,0.0,noise
gin,gin,food_alcohol,0.5540693,0.48200274,0.072066545,-1,0.0,noise
little creatures beer,little creatures beer,food_alcohol,0.5194121,0.44901472,0.07039738,-1,0.0,noise
brewer's yeast,brewer's yeast,food_alcohol,0.46742612,0.39921737,0.068208754,-1,0.0,noise
tonic drink,tonic drink,food_alcohol,0.6638862,0.5964102,0.067475975,-1,0.0,noise
champagne x3,champagne x3,food_alcohol,0.51940775,0.45368218,0.065725565,-1,0.0,noise
"Alcoholic beverage, pina colada, prepared-from-recipe","alcoholic beverage, pina colada, prepared-from-recipe",food_alcohol,0.5684798,0.5031405,0.06533927,-1,0.0,noise
cheese and pineapple cocktail sticks,cheese and pineapple cocktail sticks,food_alcohol,0.5331725,0.46787998,0.06529251,-1,0.0,noise
Whiskey and coke,whiskey and coke,food_alcohol,0.692902,0.62854517,0.06435686,-1,0.0,noise
cranberry vodka,cranberry vodka,food_alcohol,0.5916313,0.528017,0.06361431,-1,0.0,noise
Marijuana,marijuana,food_alcohol,0.56838226,0.5049617,0.063420534,-1,0.0,noise
summer shandy beer,summer shandy beer,food_alcohol,0.49126324,0.42816493,0.06309831,-1,0.0,noise
rum and coke,rum and coke,food_alcohol,0.68396294,0.62091506,0.063047886,-1,0.0,noise
blue moon beer,blue moon beer,food_alcohol,0.5868275,0.52402383,0.062803686,-1,0.0,noise
shandy lite beer,shandy lite beer,food_alcohol,0.52218413,0.46021867,0.061965466,-1,0.0,noise
apple martini,apple martini,food_alcohol,0.59963286,0.5376735,0.061959386,-1,0.0,noise
Vodka and coke,vodka and coke,food_alcohol,0.73124224,0.6694616,0.06178063,-1,0.0,noise
whiskey ginger,whiskey ginger,food_alcohol,0.6369944,0.57553446,0.06145996,-1,0.0,noise
honey blond ale,honey blond ale,food_alcohol,0.60666066,0.5452839,0.06137675,-1,0.0,noise
lemon basil martini,lemon basil martini,food_alcohol,0.5336806,0.4728114,0.060869217,-1,0.0,noise
2 glasses lime cordial,2 glasses lime cordial,food_alcohol,0.45351362,0.39270234,0.06081128,-1,0.0,noise
gf peroni beer,gf peroni beer,food_alcohol,0.4780723,0.4176067,0.060465574,-1,0.0,noise
modelo beer,modelo beer,food_alcohol,0.5358635,0.4754079,0.06045562,-1,0.0,noise
newcastle brown ale,newcastle brown ale,food_alcohol,0.6121595,0.55200315,0.060156345,-1,0.0,noise
coconut rum,coconut rum,food_alcohol,0.61196446,0.5519899,0.05997455,-1,0.0,noise
alete,alete,food_alcohol,0.46432906,0.40475178,0.059577286,-1,0.0,noise
Guinness ,guinness,food_alcohol,0.5856004,0.5263258,0.059274554,-1,0.0,noise
mixed drink alcohal 2oz,mixed drink alcohal 2oz,food_alcohol,0.54773074,0.48854005,0.05919069,-1,0.0,noise
Lemonade lime and bitters,lemonade lime and bitters,food_alcohol,0.53853434,0.47940528,0.05912906,-1,0.0,noise
ginger beer,ginger beer,food_alcohol,0.68235934,0.62337136,0.058987975,-1,0.0,noise
jack daniels,jack daniels,food_alcohol,0.6261735,0.5673319,0.058841586,-1,0.0,noise
abc kitchen and cocktail,abc kitchen and cocktail,food_alcohol,0.5536152,0.4951009,0.058514327,-1,0.0,noise
2 vodka and coke,2 vodka and coke,food_alcohol,0.67625415,0.618635,0.057619154,-1,0.0,noise
Nut Brown ale beer,nut brown ale beer,food_alcohol,0.57855606,0.5211239,0.057432175,-1,0.0,noise
Alpen bar,alpen bar,food_alcohol,0.4849702,0.427617,0.0573532,-1,0.0,noise
"Vanilla extract, imitation, alcohol","vanilla extract, imitation, alcohol",food_alcohol,0.5572782,0.50011724,0.057160974,-1,0.0,noise
malt beverage,malt beverage,food_alcohol,0.5897697,0.5331691,0.05660063,-1,0.0,noise
Bourbon and coke premix,bourbon and coke premix,food_alcohol,0.58355695,0.5275854,0.055971563,-1,0.0,noise
gin n tonic,gin n tonic,food_alcohol,0.5778328,0.5220758,0.055757046,-1,0.0,noise
liquorice tea,liquorice tea,food_alcohol,0.63796717,0.58259374,0.05537343,-1,0.0,noise
Lemon and lime drink ,lemon and lime drink,food_alcohol,0.61501056,0.55998254,0.05502802,-1,0.0,noise
tonic,tonic,food_alcohol,0.5696145,0.5146266,0.054987907,-1,0.0,noise
root beer vanilla ,root beer vanilla,food_alcohol,0.53097636,0.47620732,0.05476904,-1,0.0,noise
mulled cider x 1,mulled cider x 1,food_alcohol,0.45773894,0.40335423,0.05438471,-1,0.0,noise
Drinks,drinks,food_alcohol,0.75920653,0.7057799,0.053426623,-1,0.0,noise
2 drinks,2 drinks,food_alcohol,0.6404928,0.58771336,0.052779436,-1,0.0,noise
bourbon and coke zero,bourbon and coke zero,food_alcohol,0.56969875,0.5174625,0.05223626,-1,0.0,noise
drink,drink,food_alcohol,0.6929829,0.64230025,0.050682664,-1,0.0,noise
vodka and soda,vodka and soda,food_alcohol,0.7302377,0.6796596,0.050578117,-1,0.0,noise
margarita,margarita,food_alcohol,0.5720348,0.52184236,0.050192416,-1,0.0,noise
egg breakfast,egg breakfast,food_breakfast,0.78082335,0.5320131,0.24881023,-1,0.0,noise
eggs for breakfast,eggs for breakfast,food_breakfast,0.71181196,0.4794166,0.23239535,-1,0.0,noise
eggs and toast for breakfast,eggs and toast for breakfast,food_breakfast,0.73560834,0.5131537,0.22245467,-1,0.0,noise
eggs 3 breakfast,eggs 3 breakfast,food_breakfast,0.7186545,0.50595224,0.21270227,-1,0.0,noise
Homemade Breakfast,homemade breakfast,food_breakfast,0.7510767,0.5457491,0.20532757,-1,0.0,noise
toast breakfast,toast breakfast,food_breakfast,0.75101995,0.5487026,0.20231736,-1,0.0,noise
healthy breakfast ,healthy breakfast,food_breakfast,0.6742258,0.47604775,0.19817805,-1,0.0,noise
breakfast,breakfast,food_breakfast,0.86301595,0.6692895,0.19372642,-1,0.0,noise
eggs for breakfast from dad,eggs for breakfast from dad,food_breakfast,0.60153925,0.40914762,0.19239163,-1,0.0,noise
good breakfast,good breakfast,food_breakfast,0.7457938,0.55364275,0.19215107,-1,0.0,noise
regular breakfast ,regular breakfast,food_breakfast,0.7313808,0.540053,0.19132781,-1,0.0,noise
egg breakfast with veggies,egg breakfast with veggies,food_breakfast,0.6128234,0.42315578,0.18966764,-1,0.0,noise
breakfast waffle,breakfast waffle,food_breakfast,0.7903291,0.60085094,0.18947816,-1,0.0,noise
eggs whites for breakfast,eggs whites for breakfast,food_breakfast,0.57839435,0.39209968,0.18629467,-1,0.0,noise
ate breakfast,ate breakfast,food_breakfast,0.7518338,0.5672882,0.18454558,-1,0.0,noise
turkey egg breakfast sandwich,turkey egg breakfast sandwich,food_breakfast,0.6880485,0.5046044,0.18344408,-1,0.0,noise
breakfast kinda,breakfast kinda,food_breakfast,0.7390831,0.55641985,0.18266326,-1,0.0,noise
school breakfast,school breakfast,food_breakfast,0.74606097,0.5637219,0.18233907,-1,0.0,noise
english breakfast,english breakfast,food_breakfast,0.76046264,0.5783795,0.18208313,-1,0.0,noise
healthy breakfast muffin,healthy breakfast muffin,food_breakfast,0.5809492,0.39906773,0.18188146,-1,0.0,noise
"MORNINGSTAR FARMS Breakfast Sandwich Veggie Sausage Egg & Cheese English Muffin, frozen, unprepared","morningstar farms breakfast sandwich veggie sausage egg & cheese english muffin, frozen, unprepared",food_breakfast,0.57612604,0.39546323,0.18066281,-1,0.0,noise
scrambled eggs on toast,scrambled eggs on toast,food_breakfast,0.66248244,0.48377502,0.17870742,-1,0.0,noise
Usual breakfast,usual breakfast,food_breakfast,0.71197087,0.5344608,0.17751008,-1,0.0,noise
no breakfast,no breakfast,food_breakfast,0.72327626,0.5464418,0.17683446,-1,0.0,noise
bacon egg breakfast sandwich,bacon egg breakfast sandwich,food_breakfast,0.71299154,0.53692925,0.17606229,-1,0.0,noise
skipped breakfast,skipped breakfast,food_breakfast,0.65481806,0.4803459,0.17447215,-1,0.0,noise
Breakfast--2 boiled eggs and one piece of sourdough toast,breakfast--2 boiled eggs and one piece of sourdough toast,food_breakfast,0.6963942,0.5227217,0.1736725,-1,0.0,noise
breakfast toast,breakfast toast,food_breakfast,0.80744123,0.6341679,0.17327332,-1,0.0,noise
bad breakfast,bad breakfast,food_breakfast,0.74317956,0.57199335,0.17118621,-1,0.0,noise
 Eggs scrambled in butter ,eggs scrambled in butter,food_breakfast,0.561521,0.39051008,0.17101091,-1,0.0,noise
Breakfast followed by over full and mild nausea ,breakfast followed by over full and mild nausea,food_breakfast,0.50502574,0.33468443,0.17034131,-1,0.0,noise
pancakes for breakfast,pancakes for breakfast,food_breakfast,0.6619564,0.49232233,0.1696341,-1,0.0,noise
dunkin breakfast,dunkin breakfast,food_breakfast,0.6969865,0.52785015,0.16913635,-1,0.0,noise
late breakfast,late breakfast,food_breakfast,0.72708356,0.5582088,0.16887474,-1,0.0,noise
scrambled egg on toast,scrambled egg on toast,food_breakfast,0.6880875,0.5197625,0.168325,-1,0.0,noise
cooked breakfast,cooked breakfast,food_breakfast,0.74984753,0.5816843,0.16816324,-1,0.0,noise
full english breakfast,full english breakfast,food_breakfast,0.69291425,0.52501845,0.1678958,-1,0.0,noise
full breakfast,full breakfast,food_breakfast,0.7438854,0.5760714,0.16781402,-1,0.0,noise
DF GF Egg Breakfast sandwich,df gf egg breakfast sandwich,food_breakfast,0.6815799,0.5142326,0.16734731,-1,0.0,noise
light breakfast ,light breakfast,food_breakfast,0.7144727,0.54860926,0.16586345,-1,0.0,noise
unhealthy breakfast ,unhealthy breakfast,food_breakfast,0.66290814,0.4985733,0.16433483,-1,0.0,noise
breakfast egg bacon bagel,breakfast egg bacon bagel,food_breakfast,0.6911512,0.5269359,0.16421533,-1,0.0,noise
eggs on toast with vegemite,eggs on toast with vegemite,food_breakfast,0.5421968,0.37800753,0.16418928,-1,0.0,noise
eggs and wheat toast,eggs and wheat toast,food_breakfast,0.6859944,0.52194494,0.16404945,-1,0.0,noise
scrambled eggs w dairy and toast and marmite,scrambled eggs w dairy and toast and marmite,food_breakfast,0.6514817,0.48764652,0.16383517,-1,0.0,noise
had breakfast,had breakfast,food_breakfast,0.7369817,0.5732388,0.1637429,-1,0.0,noise
all day breakfast,all day breakfast,food_breakfast,0.7224866,0.559652,0.16283464,-1,0.0,noise
GM breakfast,gm breakfast,food_breakfast,0.687006,0.52546096,0.16154504,-1,0.0,noise
rye bread breakfast,rye bread breakfast,food_breakfast,0.6437034,0.48398685,0.15971655,-1,0.0,noise
eggs and toast with butter,eggs and toast with butter,food_breakfast,0.6472179,0.48874557,0.15847236,-1,0.0,noise
post work out breakfast,post work out breakfast,food_breakfast,0.56045187,0.4025386,0.15791327,-1,0.0,noise
eggs with toast,eggs with toast,food_breakfast,0.66837823,0.51139176,0.15698647,-1,0.0,noise
bacon and egg breakfast sandwich,bacon and egg breakfast sandwich,food_breakfast,0.7259598,0.56946087,0.15649891,-1,0.0,noise
eggs with pancakes,eggs with pancakes,food_breakfast,0.59145176,0.43688053,0.15457124,-1,0.0,noise
skipped breakfast like a dummy,skipped breakfast like a dummy,food_breakfast,0.58944374,0.43489605,0.15454769,-1,0.0,noise
big breakfast,big breakfast,food_breakfast,0.744472,0.5903752,0.15409684,-1,0.0,noise
eggs on toast,eggs on toast,food_breakfast,0.67391014,0.52054775,0.1533624,-1,0.0,noise
eggs on toast w bean mix ,eggs on toast w bean mix,food_breakfast,0.5874535,0.43482083,0.15263265,-1,0.0,noise
Breakfast-2 fried eggs-small piece of sourdough toast with grassfed butter 1/2 avacado bulletproof 1/2 caff coffee,breakfast-2 fried eggs-small piece of sourdough toast with grassfed butter 1/2 avacado bulletproof 1/2 caff coffee,food_breakfast,0.6956642,0.54345536,0.15220886,-1,0.0,noise
Breakfast food,breakfast food,food_breakfast,0.8183291,0.66614044,0.15218866,-1,0.0,noise
breakfast muffin,breakfast muffin,food_breakfast,0.7506912,0.6002093,0.15048188,-1,0.0,noise
breakfast sand no egg,breakfast sand no egg,food_breakfast,0.673704,0.5233739,0.15033013,-1,0.0,noise
Breakfast-2 fried eggs with sourdough toast and handful of choclate covered almonds,breakfast-2 fried eggs with sourdough toast and handful of choclate covered almonds,food_breakfast,0.62086046,0.47068825,0.1501722,-1,0.0,noise
2 eggs scrambled,2 eggs scrambled,food_breakfast,0.5569137,0.4068802,0.15003347,-1,0.0,noise
starbucks turkey bacon and egg breakfast sandwich,starbucks turkey bacon and egg breakfast sandwich,food_breakfast,0.68230206,0.53287464,0.14942741,-1,0.0,noise
scrambled egg substitute ,scrambled egg substitute,food_breakfast,0.6154895,0.46610796,0.14938152,-1,0.0,noise
3 eggs scrambled,3 eggs scrambled,food_breakfast,0.556646,0.40804785,0.14859813,-1,0.0,noise
Starbucks breakfast sandwich,starbucks breakfast sandwich,food_breakfast,0.73745406,0.5889423,0.14851177,-1,0.0,noise
boiled eggs and toast,boiled eggs and toast,food_breakfast,0.63943183,0.49168336,0.14774847,-1,0.0,noise
toast w eggs,toast w eggs,food_breakfast,0.699687,0.55212486,0.14756215,-1,0.0,noise
Breakfast-Scrambled egg with avacado and sourdough toast and 2 pieces of bacon bacon,breakfast-scrambled egg with avacado and sourdough toast and 2 pieces of bacon bacon,food_breakfast,0.61804223,0.47146142,0.14658082,-1,0.0,noise
Super breakfast,super breakfast,food_breakfast,0.7540267,0.6076015,0.14642519,-1,0.0,noise
cafe breakfast,cafe breakfast,food_breakfast,0.70444345,0.55843425,0.1460092,-1,0.0,noise
scrambled eggs on crumpets,scrambled eggs on crumpets,food_breakfast,0.4921825,0.3463167,0.1458658,-1,0.0,noise
