term_original,best_domain
Chest Tightness- Allergies,cardiac_chest_palpitations
Racing/strong heartbeat,cardiac_chest_palpitations
Aware of Heartbeat,cardiac_chest_palpitations
Accelerated Heart,cardiac_chest_palpitations
Heart blip,cardiac_chest_palpitations
Bradycardia,cardiac_chest_palpitations
muscle pain chest,cardiac_chest_palpitations
chest pain (discomfort) ,cardiac_chest_palpitations
Chest pain general,cardiac_chest_palpitations
grinding chest pain,cardiac_chest_palpitations
Heart Flutter,cardiac_chest_palpitations
Chest burn,cardiac_chest_palpitations
feel pulse,cardiac_chest_palpitations
chest fluttering,cardiac_chest_palpitations
burning in chest,cardiac_chest_palpitations
Flutter in chest,cardiac_chest_palpitations
Heart Palpitations  (pounding),cardiac_chest_palpitations
"Radiating Chest Pain, ",cardiac_chest_palpitations
Heart Skipping Beat,cardiac_chest_palpitations
chest sore upon waking,cardiac_chest_palpitations
chest/torso pain,cardiac_chest_palpitations
heart arrythmia,cardiac_chest_palpitations
Enlarged heart,cardiac_chest_palpitations
rubber bands around chest,cardiac_chest_palpitations
chest flushing,cardiac_chest_palpitations
Chest heavyness ,cardiac_chest_palpitations
Center chest pain,cardiac_chest_palpitations
Heart pain or racing,cardiac_chest_palpitations
heart palpation ,cardiac_chest_palpitations
Chest pain/heavyness,cardiac_chest_palpitations
burning chest,cardiac_chest_palpitations
chest pain center sharp,cardiac_chest_palpitations
Chest and Traveling Pain,cardiac_chest_palpitations
heart anxiety,cardiac_chest_palpitations
heart beat in right ear,cardiac_chest_palpitations
chest burning,cardiac_chest_palpitations
Tired in chest,cardiac_chest_palpitations
high resting heart rate,cardiac_chest_palpitations
sternum tightness,cardiac_chest_palpitations
Heart skipping beats,cardiac_chest_palpitations
"chest pain, other",cardiac_chest_palpitations
Chest/Oesaphageal Spasm Pain,cardiac_chest_palpitations
Angina,cardiac_chest_palpitations
Heart Palpitation,cardiac_chest_palpitations
chest redness,cardiac_chest_palpitations
Racing/Pounding Heart,cardiac_chest_palpitations
chest dysphoria,cardiac_chest_palpitations
stabbing chest pain,cardiac_chest_palpitations
chest/rib pain,cardiac_chest_palpitations
chest heaviness,cardiac_chest_palpitations
cardiac,cardiac_chest_palpitations
"Heart Palpitations (sudden, strong, scary)",cardiac_chest_palpitations
chest thump,cardiac_chest_palpitations
chest pain left side,cardiac_chest_palpitations
Rapid Pulse,cardiac_chest_palpitations
irregular heart rate,cardiac_chest_palpitations
chest rush,cardiac_chest_palpitations
heart waves,cardiac_chest_palpitations
fast heartbeat,cardiac_chest_palpitations
Heart pressure,cardiac_chest_palpitations
Tightness in chest,cardiac_chest_palpitations
heart palpitations or racing heart,cardiac_chest_palpitations
Skipped heartbeats,cardiac_chest_palpitations
pain in chest area ,cardiac_chest_palpitations
heart heaviness,cardiac_chest_palpitations
Uncomfortable heart,cardiac_chest_palpitations
Heart palpitation sensations,cardiac_chest_palpitations
sharp catching chest/ribs pain,cardiac_chest_palpitations
chest pain with exercise,cardiac_chest_palpitations
Strange Palpitations ,cardiac_chest_palpitations
heart thumping,cardiac_chest_palpitations
Chest Wall Pain,cardiac_chest_palpitations
light pressure on chest interferes with breathing,cardiac_chest_palpitations
chest flutters,cardiac_chest_palpitations
Blood pressure,cardiac_chest_palpitations
"Heart ""flutter""",cardiac_chest_palpitations
chest sub,cardiac_chest_palpitations
Irregular heart,cardiac_chest_palpitations
Regurgitation,cardiac_chest_palpitations
high heart rate while sitting ,cardiac_chest_palpitations
premature ventricular contractions,cardiac_chest_palpitations
chest pain/tightness,cardiac_chest_palpitations
weak heart,cardiac_chest_palpitations
irregular heart beat,cardiac_chest_palpitations
jumpy heartbeat,cardiac_chest_palpitations
dull aching chest pain,cardiac_chest_palpitations
Chest/heart pain,cardiac_chest_palpitations
Chest discomfort,cardiac_chest_palpitations
Strong heartbeat,cardiac_chest_palpitations
chest palpitations,cardiac_chest_palpitations
heart flutters,cardiac_chest_palpitations
Heart pain/pounding/rate,cardiac_chest_palpitations
heart murmur,cardiac_chest_palpitations
Soreness in chest,cardiac_chest_palpitations
Weird Chest Pressure,cardiac_chest_palpitations
chest stabbing pain,cardiac_chest_palpitations
chest pain/heaviness,cardiac_chest_palpitations
chest pain (left) ,cardiac_chest_palpitations
Arythmia,cardiac_chest_palpitations
Difficulty breathing / Pressure on chest,cardiac_chest_palpitations
slow heart rate,cardiac_chest_palpitations
increase heart rate ,cardiac_chest_palpitations
Scary Heart Palpitations,cardiac_chest_palpitations
'heartmurmur',cardiac_chest_palpitations
Ectopic heartbeats,cardiac_chest_palpitations
Heart rhythm or FOC irregular,cardiac_chest_palpitations
chest pain right side,cardiac_chest_palpitations
right chest muscle pain with movement and breath,cardiac_chest_palpitations
chest/breast pain,cardiac_chest_palpitations
chest and right arm pain,cardiac_chest_palpitations
elevated heart rate on exertion,cardiac_chest_palpitations
Heart palpations,cardiac_chest_palpitations
extreme pressure on chest hurts to breathe,cardiac_chest_palpitations
Wetness in chest ,cardiac_chest_palpitations
felt heart racing,cardiac_chest_palpitations
"Chest Pain, Heart Area",cardiac_chest_palpitations
abnormal heart rate,cardiac_chest_palpitations
heart fluttering,cardiac_chest_palpitations
pain in chest (middle),cardiac_chest_palpitations
anxiety w/heart palpitations,cardiac_chest_palpitations
chest pain/similer to heart burn ,cardiac_chest_palpitations
Irregular heartbeat,cardiac_chest_palpitations
"chest pain, excaberated by deep breathing",cardiac_chest_palpitations
heart dysfunction / >HR /Ph Stim /Str + or - ,cardiac_chest_palpitations
chest spasms,cardiac_chest_palpitations
Sharp pain in chest,cardiac_chest_palpitations
Bad Chest,cardiac_chest_palpitations
chest/rib,cardiac_chest_palpitations
Sharp Left Chest Pain,cardiac_chest_palpitations
Chest congestion,cardiac_chest_palpitations
Rib & Chest Pain / Shortness of Breath,cardiac_chest_palpitations
heavy chest,cardiac_chest_palpitations
That Sudden Left Heart Pain,cardiac_chest_palpitations
high pulse,cardiac_chest_palpitations
chest tenderness to touch,cardiac_chest_palpitations
hard pulse,cardiac_chest_palpitations
shooting pain chest,cardiac_chest_palpitations
Stabbing heart pain,cardiac_chest_palpitations
valve regurgitation,cardiac_chest_palpitations
Cardiac Symptoms ,cardiac_chest_palpitations
Heart Rate Spikes,cardiac_chest_palpitations
Heart Palpitations  (irregular heartbeat),cardiac_chest_palpitations
upper chest pain,cardiac_chest_palpitations
hearing heart,cardiac_chest_palpitations
fluctuating heart,cardiac_chest_palpitations
Racing Heart,cardiac_chest_palpitations
Chest pains,cardiac_chest_palpitations
chest ,cardiac_chest_palpitations
burning in chest and back,cardiac_chest_palpitations
"chest pain,  spasms ",cardiac_chest_palpitations
racing or pounding heart,cardiac_chest_palpitations
pain in chest,cardiac_chest_palpitations
Chest Pressure / Heart Palpitations,cardiac_chest_palpitations
Irregular Heartbeat / Tachycardia,cardiac_chest_palpitations
racing heart beat,cardiac_chest_palpitations
weird chest ache,cardiac_chest_palpitations
Increased Heart rate,cardiac_chest_palpitations
alot of gunk on chest ,cardiac_chest_palpitations
chest pain upper left,cardiac_chest_palpitations
chest pain radiating out from center,cardiac_chest_palpitations
heart skips,cardiac_chest_palpitations
loud heartbeat,cardiac_chest_palpitations
heart beating hard,cardiac_chest_palpitations
Tight chest,cardiac_chest_palpitations
chest stab,cardiac_chest_palpitations
"hard, fast heartbeat",cardiac_chest_palpitations
Heart Pain,cardiac_chest_palpitations
feel heartbeat in a diff,cardiac_chest_palpitations
high heartrate,cardiac_chest_palpitations
Chest tightness/shortness of breath,cardiac_chest_palpitations
heart burn,cardiac_chest_palpitations
Pounding heart,cardiac_chest_palpitations
Chest Gas,cardiac_chest_palpitations
Chest soreness,cardiac_chest_palpitations
anxiety chest pain,cardiac_chest_palpitations
Irregular heartbeats ,cardiac_chest_palpitations
cracking chest,cardiac_chest_palpitations
visible heart beat,cardiac_chest_palpitations
heartache ,cardiac_chest_palpitations
left side chest pain,cardiac_chest_palpitations
painful tight breasts and chest (fluid build up feeling?),cardiac_chest_palpitations
heart palpatations ,cardiac_chest_palpitations
right rib tightness,cardiac_chest_palpitations
Rapid heartbeat,cardiac_chest_palpitations
pain left chest,cardiac_chest_palpitations
chest tightening,cardiac_chest_palpitations
chest splotches,cardiac_chest_palpitations
rapid heartbeat feeling sleepy,cardiac_chest_palpitations
sternum,cardiac_chest_palpitations
drowning feeling in chest,cardiac_chest_palpitations
heart racing with minimal exertion,cardiac_chest_palpitations
Severe Chest Pain,cardiac_chest_palpitations
High heart rate,cardiac_chest_palpitations
left chest pain,cardiac_chest_palpitations
tight chest/lungs ,cardiac_chest_palpitations
pounding pulse,cardiac_chest_palpitations
chest pain with deep breath,cardiac_chest_palpitations
weak heart beat,cardiac_chest_palpitations
Chest pressure,cardiac_chest_palpitations
stabbing chest pain - lower right,cardiac_chest_palpitations
Pains in chest ,cardiac_chest_palpitations
chest paining ,cardiac_chest_palpitations
Chest pain/discomfort,cardiac_chest_palpitations
Anxiety attack chest,cardiac_chest_palpitations
cardiac arrhythmia,cardiac_chest_palpitations
palpatations,cardiac_chest_palpitations
right upper chest,cardiac_chest_palpitations
tight ribs,cardiac_chest_palpitations
"Chest pain, respiratory",cardiac_chest_palpitations
Irregular Heartrate,cardiac_chest_palpitations
Heart vibration,cardiac_chest_palpitations
chest pain/stab,cardiac_chest_palpitations
heart jumping,cardiac_chest_palpitations
Sharp stabbing chest pain,cardiac_chest_palpitations
high heart beat in motion,cardiac_chest_palpitations
slow heartrate,cardiac_chest_palpitations
Pain- Chest (internal),cardiac_chest_palpitations
"heart ""skips"" a beat",cardiac_chest_palpitations
heaviness in chest,cardiac_chest_palpitations
chest rattle,cardiac_chest_palpitations
heartbeat above 80,cardiac_chest_palpitations
Chest tightness,cardiac_chest_palpitations
high BP ,cardiac_chest_palpitations
Heart Palps,cardiac_chest_palpitations
burning bumps on chest,cardiac_chest_palpitations
chest pain upon deep breathing,cardiac_chest_palpitations
palpitations cardiaques,cardiac_chest_palpitations
chest vertebrae dislocation,cardiac_chest_palpitations
right chest pain,cardiac_chest_palpitations
light pressure feeling on chest inyerferes with breathing,cardiac_chest_palpitations
wieghtless bad feeling in upper chest ,cardiac_chest_palpitations
narrow pulse pressure,cardiac_chest_palpitations
Fluctuating Heartrate,cardiac_chest_palpitations
pressure in chest,cardiac_chest_palpitations
fast heart beat,cardiac_chest_palpitations
heart racing,cardiac_chest_palpitations
burning chest pain,cardiac_chest_palpitations
chest sqeezing sensation,cardiac_chest_palpitations
Palpitations,cardiac_chest_palpitations
Fast Heart Rate,cardiac_chest_palpitations
chest subluxation,cardiac_chest_palpitations
Higher Heart Rate,cardiac_chest_palpitations
Erratic Heartbeat,cardiac_chest_palpitations
Premature Heart Beat ,cardiac_chest_palpitations
Hard Heartbeat,cardiac_chest_palpitations
chest ache,cardiac_chest_palpitations
ectopic heartbeat,cardiac_chest_palpitations
Chest pain - right,cardiac_chest_palpitations
"Chest pain, deep ",cardiac_chest_palpitations
fluttering heart,cardiac_chest_palpitations
Racing heart sensation,cardiac_chest_palpitations
chest pain on exhale,cardiac_chest_palpitations
heart palpitations,cardiac_chest_palpitations
flaring chest,cardiac_chest_palpitations
tender chest,cardiac_chest_palpitations
pain in right chest/breast,cardiac_chest_palpitations
slight chest pain,cardiac_chest_palpitations
Chest pain breathing in,cardiac_chest_palpitations
chest dagger,cardiac_chest_palpitations
left chest stab,cardiac_chest_palpitations
Chest pain - left,cardiac_chest_palpitations
elevated pulse,cardiac_chest_palpitations
POTS: Palpitations,cardiac_chest_palpitations
Chest paiin,cardiac_chest_palpitations
Chest pain/ discomfort,cardiac_chest_palpitations
Tightness in chest & back,cardiac_chest_palpitations
chest popping,cardiac_chest_palpitations
racing heart pm,cardiac_chest_palpitations
chest pain (centre) ,cardiac_chest_palpitations
sharp chest pain,cardiac_chest_palpitations
rapid heart,cardiac_chest_palpitations
lower right side chest pain,cardiac_chest_palpitations
chest pain-muscle,cardiac_chest_palpitations
right side heart burn,cardiac_chest_palpitations
heart feels fatigued,cardiac_chest_palpitations
Chest pain,cardiac_chest_palpitations
light pressure feeling on chest interferes with breathing,cardiac_chest_palpitations
"Heartrate (80-90-100-100 in Rest, IST) ",cardiac_chest_palpitations
Heart Rate,cardiac_chest_palpitations
"Chest pain, burning ",cardiac_chest_palpitations
chest pain middle,cardiac_chest_palpitations
chest pain (right) ,cardiac_chest_palpitations
heart ,cardiac_chest_palpitations
rib tightness,cardiac_chest_palpitations
middle chest pain,cardiac_chest_palpitations
adrenaline-chestsqueeze,cardiac_chest_palpitations
sore chest,cardiac_chest_palpitations
chest slightly asthmatic like,cardiac_chest_palpitations
chest infection,cardiac_chest_palpitations
memory,cognitive_dysfunction
brain fog - word choice,cognitive_dysfunction
Cognitive Disfunction ,cognitive_dysfunction
impaired memory/concentration,cognitive_dysfunction
Short Term Memory,cognitive_dysfunction
Loosing words,cognitive_dysfunction
forgeting where i am or doing losing time ,cognitive_dysfunction
stumbling over Words,cognitive_dysfunction
difficulty speaking,cognitive_dysfunction
verbal language comprehension,cognitive_dysfunction
word-finding difficulty,cognitive_dysfunction
brain fog - hazy,cognitive_dysfunction
diminished cognituve ability,cognitive_dysfunction
cant speak correct word,cognitive_dysfunction
Loss of focus/confusion,cognitive_dysfunction
speaking difficulties,cognitive_dysfunction
Cognitive difficulties,cognitive_dysfunction
word problems,cognitive_dysfunction
trouble speaking,cognitive_dysfunction
forgetful with words ,cognitive_dysfunction
forgetting everything immediately ,cognitive_dysfunction
word finding difficulties,cognitive_dysfunction
read avoidance,cognitive_dysfunction
memory and words,cognitive_dysfunction
Foggy thinking ,cognitive_dysfunction
Brain fog (clarity/word retrieval),cognitive_dysfunction
forgetfulness/memory,cognitive_dysfunction
comprehension,cognitive_dysfunction
cognitive/word overload,cognitive_dysfunction
forget what i am doing,cognitive_dysfunction
Loss of Short Term Memory,cognitive_dysfunction
Long Term Memory,cognitive_dysfunction
cognitive changes,cognitive_dysfunction
Trouble finding words,cognitive_dysfunction
Long Term Memory Loss,cognitive_dysfunction
confusion - slow processing,cognitive_dysfunction
Impaired Cognitive Ability ,cognitive_dysfunction
Cognitive Fits,cognitive_dysfunction
